0.087,1.253,0.836
0.069,1.435,0.902
0.074,1.337,0.864
0.117,1.346,0.885
0.098,1.269,0.847
0.191,0.589,0.612
0.129,1.230,0.844
0.218,0.677,0.658
0.431,1.374,1.022
0.317,0.764,0.732
0.408,0.592,0.700
0.244,1.272,0.906
0.242,0.000,0.397
0.276,2.146,1.269
0.115,1.015,0.752
0.054,0.969,0.709
0.112,0.774,0.654
0.109,0.995,0.742
0.205,1.033,0.795
0.042,0.579,0.549
0.199,1.042,0.796
0.130,0.964,0.738
0.062,0.789,0.640
0.082,0.957,0.716
0.117,0.843,0.684
0.033,1.026,0.724
0.277,0.954,0.792
0.098,1.066,0.766
0.009,0.737,0.599
0.107,1.059,0.767
0.639,0.000,0.556
0.112,1.961,1.129
0.187,1.037,0.790
0.026,0.753,0.612
0.051,0.034,0.334
0.015,1.339,0.842
0.182,1.451,0.953
0.172,0.762,0.674
0.139,1.364,0.901
0.100,1.247,0.839
0.126,1.425,0.920
0.088,1.274,0.845
0.102,1.447,0.920
0.091,1.253,0.838
0.115,1.395,0.904
0.150,1.304,0.881
0.117,1.377,0.898
0.149,1.256,0.862
0.091,1.377,0.888
0.108,0.795,0.661
0.109,1.374,0.893
0.378,1.992,1.248
0.022,1.938,1.084
0.308,0.845,0.761
0.733,1.225,1.083
0.230,0.861,0.736
0.198,0.963,0.765
0.142,1.266,0.863
0.105,0.576,0.573
0.043,1.290,0.833
0.066,0.845,0.664
0.518,0.656,0.770
0.022,0.173,0.378
1.284,0.802,1.134
0.359,0.753,0.745
0.360,0.000,0.444
0.255,1.295,0.920
0.295,0.805,0.740
0.479,0.781,0.804
0.224,0.821,0.718
0.142,1.337,0.892
0.115,0.801,0.666
0.282,0.693,0.690
0.346,0.945,0.816
0.272,0.569,0.636
0.652,0.943,0.938
0.338,1.079,0.867
0.049,1.372,0.868
0.140,0.754,0.657
0.277,0.672,0.680
0.311,0.819,0.752
0.421,1.042,0.885
0.177,1.233,0.864
0.959,0.000,0.684
0.479,1.972,1.280
0.092,1.174,0.806
0.504,1.499,1.101
0.315,0.551,0.647
0.053,0.033,0.334
0.012,1.395,0.863
0.137,0.791,0.671
0.150,1.416,0.927
0.103,1.208,0.824
0.207,1.570,1.011
0.065,0.735,0.620
0.114,1.466,0.932
0.070,0.778,0.639
0.055,1.401,0.882
0.089,0.748,0.635
0.121,0.847,0.688
0.087,0.786,0.649
0.076,1.422,0.899
0.299,0.000,0.420
0.019,1.439,0.883
0.110,1.134,0.797
0.151,0.896,0.719
0.100,1.224,0.830
0.098,1.361,0.883
0.185,0.773,0.683
0.140,1.477,0.947
0.253,0.787,0.716
0.158,0.814,0.689
0.328,1.248,0.931
0.123,0.850,0.689
0.174,0.735,0.663
0.106,1.618,0.990
0.125,0.735,0.644
0.152,0.875,0.711
0.270,0.734,0.702
0.240,1.475,0.986
0.155,1.325,0.892
0.681,0.000,0.573
0.116,1.272,0.855
0.105,0.814,0.667
0.106,1.344,0.880
0.098,0.808,0.662
0.106,0.784,0.656
0.134,0.824,0.683
0.120,0.788,0.663
0.093,1.397,0.896
0.060,0.754,0.625
0.120,0.841,0.685
0.156,0.769,0.670
0.019,1.458,0.891
0.138,1.208,0.838
0.127,0.847,0.690
0.127,0.768,0.658
0.140,0.815,0.682
0.132,0.771,0.661
0.512,0.000,0.505
0.134,2.004,1.155
0.040,1.385,0.870
0.267,1.342,0.944
0.384,0.954,0.835
0.240,1.427,0.966
0.236,0.792,0.711
0.293,0.812,0.742
0.630,0.560,0.776
0.183,1.414,0.939
0.402,0.785,0.775
0.156,1.381,0.915
0.237,0.796,0.713
0.574,0.939,0.905
0.253,1.435,0.975
0.326,0.795,0.748
0.457,0.943,0.860
0.053,1.484,0.915
1.030,1.342,1.249
0.313,0.797,0.744
0.206,0.000,0.382
0.118,1.460,0.931
0.275,1.289,0.925
0.394,0.935,0.832
0.119,0.797,0.666
0.262,0.967,0.792
0.205,0.686,0.657
0.136,1.214,0.840
0.109,1.416,0.910
0.168,1.285,0.881
0.356,1.427,1.013
0.215,1.205,0.868
0.182,1.427,0.943
0.246,1.029,0.810
0.321,1.192,0.905
0.177,1.447,0.950
0.165,1.233,0.859
0.371,1.453,1.030
0.157,1.252,0.863
0.334,1.475,1.024
0.211,1.205,0.866
0.167,1.403,0.928
0.176,1.374,0.920
0.636,0.000,0.554
0.152,1.965,1.146
0.095,1.567,0.965
0.158,1.245,0.861
0.083,1.350,0.873
0.098,1.289,0.855
0.158,0.815,0.689
0.030,1.272,0.821
0.219,1.464,0.973
0.145,1.229,0.849
0.179,0.819,0.699
0.211,1.311,0.909
0.242,0.812,0.721
0.093,1.272,0.846
0.210,1.473,0.973
0.185,0.741,0.671
0.108,1.565,0.969
0.240,1.238,0.891
0.169,1.385,0.922
0.314,1.311,0.950
0.200,0.794,0.697
0.064,1.284,0.839
0.125,1.468,0.937
0.338,0.000,0.435
0.182,1.008,0.776
0.222,1.101,0.829
0.249,1.129,0.851
0.197,1.422,0.948
0.258,1.028,0.814
0.203,1.208,0.864
0.179,1.053,0.793
0.159,1.368,0.911
0.219,0.985,0.782
0.183,1.300,0.893
0.187,0.971,0.763
0.240,1.408,0.959
0.266,1.299,0.926
0.250,0.996,0.799
0.160,0.962,0.749
0.231,0.861,0.737
0.150,0.991,0.756
0.074,0.070,0.358
0.071,1.495,0.926
0.046,1.290,0.834
0.970,0.000,0.688
0.100,1.269,0.848
0.221,1.445,0.966
0.430,1.203,0.953
0.152,0.865,0.707
0.161,1.186,0.839
0.107,1.418,0.910
0.067,1.340,0.863
0.106,1.401,0.903
0.142,1.224,0.846
0.162,1.395,0.923
0.134,1.309,0.877
0.075,1.385,0.884
0.111,1.203,0.826
0.087,1.555,0.957
0.139,0.647,0.614
0.119,0.792,0.664
0.063,1.395,0.883
0.046,1.232,0.811
0.111,1.529,0.956
0.093,1.214,0.823
0.210,1.357,0.927
0.115,0.787,0.661
0.081,1.420,0.900
0.806,0.000,0.622
0.051,1.949,1.100
0.123,1.203,0.831
0.092,1.431,0.909
0.107,0.786,0.657
0.075,1.381,0.883
0.087,1.326,0.865
0.166,1.383,0.920
0.084,0.762,0.638
0.135,1.488,0.949
0.086,1.242,0.831
0.192,0.796,0.695
0.025,0.039,0.326
0.101,0.799,0.660
0.128,1.414,0.917
0.124,0.766,0.656
0.081,0.820,0.661
0.157,0.776,0.673
0.061,0.836,0.659
